,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
12,1182.0,1360.0,688.0,1082.0,817.0,1082.0,1362.0,741.0,727.0,1233.0,1543.0,1065.0,0.0,1175.0,1174.0,1543.0,909.0,1082.0,254.0,1195.0,1208.0,1082.0,909.0,128.0,1160.0,1082.0,348.0
13,716.0,309.0,382.0,111.0,437.0,111.0,233.0,431.0,714.0,181.0,492.0,613.0,912.0,0.0,241.0,492.0,427.0,111.0,885.0,81.0,357.0,111.0,427.0,905.0,544.0,111.0,736.0
14,1334.0,1256.0,127.0,527.0,182.0,527.0,584.0,176.0,473.0,1128.0,1439.0,372.0,671.0,579.0,0.0,1439.0,186.0,527.0,644.0,561.0,777.0,527.0,186.0,664.0,1155.0,527.0,495.0
15,1097.0,226.0,763.0,492.0,818.0,492.0,471.0,812.0,1095.0,332.0,0.0,994.0,1293.0,516.0,622.0,0.0,808.0,492.0,1266.0,479.0,738.0,492.0,808.0,1286.0,925.0,492.0,1117.0
16,1147.0,1069.0,288.0,937.0,416.0,937.0,1091.0,340.0,286.0,942.0,1253.0,498.0,468.0,961.0,1067.0,1253.0,0.0,937.0,441.0,924.0,1190.0,937.0,0.0,461.0,969.0,937.0,292.0
17,598.0,269.0,264.0,0.0,318.0,0.0,271.0,312.0,595.0,142.0,452.0,494.0,793.0,84.0,122.0,452.0,308.0,0.0,766.0,104.0,240.0,0.0,308.0,786.0,419.0,0.0,616.0
18,928.0,1106.0,580.0,829.0,708.0,829.0,1108.0,632.0,618.0,979.0,1290.0,957.0,164.0,921.0,921.0,1290.0,800.0,829.0,0.0,941.0,954.0,829.0,800.0,220.0,907.0,829.0,239.0
19,729.0,267.0,395.0,124.0,449.0,124.0,166.0,443.0,726.0,140.0,451.0,625.0,924.0,71.0,253.0,451.0,439.0,124.0,897.0,0.0,369.0,124.0,439.0,917.0,556.0,124.0,748.0
20,787.0,464.0,449.0,184.0,504.0,184.0,466.0,498.0,753.0,336.0,647.0,652.0,952.0,279.0,281.0,647.0,467.0,184.0,924.0,298.0,0.0,184.0,467.0,944.0,630.0,184.0,775.0
21,598.0,269.0,264.0,0.0,318.0,0.0,271.0,312.0,595.0,142.0,452.0,494.0,793.0,84.0,122.0,452.0,308.0,0.0,766.0,104.0,240.0,0.0,308.0,786.0,419.0,0.0,616.0
22,1147.0,1069.0,288.0,937.0,416.0,937.0,1091.0,340.0,286.0,942.0,1253.0,498.0,468.0,961.0,1067.0,1253.0,0.0,937.0,441.0,924.0,1190.0,937.0,0.0,461.0,969.0,937.0,292.0
23,1036.0,1214.0,606.0,936.0,735.0,936.0,1216.0,659.0,645.0,1087.0,1398.0,983.0,126.0,1029.0,1028.0,1398.0,827.0,936.0,108.0,1049.0,1062.0,936.0,827.0,0.0,1014.0,936.0,266.0
24,555.0,640.0,623.0,362.0,677.0,362.0,642.0,671.0,927.0,512.0,823.0,826.0,952.0,455.0,454.0,823.0,640.0,362.0,788.0,474.0,517.0,362.0,640.0,1008.0,0.0,362.0,949.0
25,598.0,269.0,264.0,0.0,318.0,0.0,271.0,312.0,595.0,142.0,452.0,494.0,793.0,84.0,122.0,452.0,308.0,0.0,766.0,104.0,240.0,0.0,308.0,786.0,419.0,0.0,616.0
26,1242.0,1187.0,340.0,1143.0,468.0,1143.0,1279.0,392.0,475.0,1130.0,1222.0,717.0,342.0,1149.0,1235.0,1222.0,560.0,1143.0,314.0,1112.0,1268.0,1143.0,560.0,334.0,1157.0,1143.0,0.0
